City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Verkhnevilyuysk,RU,2022-07-15 04:12:14,63.4453,120.3167,78.15,56,100,5.44
391,Nikolskoye,RU,2022-07-15 04:15:46,59.7035,30.7861,58.91,91,98,4.79
392,Saint-Joseph,RE,2022-07-15 04:15:47,-21.3667,55.6167,66.58,77,29,11.9
393,Nome,US,2022-07-15 04:15:47,64.5011,-165.4064,65.16,76,20,10.36
394,Bilibino,RU,2022-07-15 04:15:48,68.0546,166.4372,63.64,40,59,4.25
395,Half Moon Bay,US,2022-07-15 04:15:19,37.4636,-122.4286,65.88,82,100,14.97
396,Camocim,BR,2022-07-15 04:15:48,-2.9022,-40.8411,75.78,82,3,9.86
397,Jogindarnagar,IN,2022-07-15 04:15:48,31.9833,76.7667,77.31,71,100,2.95
398,Sambava,MG,2022-07-15 04:15:49,-14.2667,50.1667,67.24,81,6,9.08
399,Merrill,US,2022-07-15 04:14:49,45.1805,-89.6835,69.57,77,0,4.61
400,Luderitz,NA,2022-07-15 04:15:49,-26.6481,15.1594,62.55,43,17,5.35
401,Frutal,BR,2022-07-15 04:15:50,-20.0247,-48.9406,69.87,45,99,9.46
402,Plouzane,FR,2022-07-15 04:15:50,48.3833,-4.6167,57.25,94,0,8.05
403,Mayo,US,2022-07-15 04:13:49,38.8876,-76.5119,78.75,83,0,1.99
404,Acajutla,SV,2022-07-15 04:15:51,13.5928,-89.8275,78.58,82,100,5.82
405,Mabaruma,GY,2022-07-15 04:15:51,8.2,-59.7833,73.13,98,67,1.41
406,Sorland,NO,2022-07-15 04:15:52,67.667,12.6934,49.86,81,100,17.76
407,Saint-Pierre,RE,2022-07-15 04:15:52,-21.3393,55.4781,67.91,67,0,6.91
408,Xiaoshi,CN,2022-07-15 04:15:52,41.2971,124.1209,71.56,93,82,5.75
409,Kozulka,UA,2022-07-15 04:15:53,50.0351,23.797,60.39,96,100,8.3
410,Oga,IT,2022-07-15 04:15:53,46.4631,10.347,59.68,81,2,4.27
411,Kaya,BF,2022-07-15 04:15:54,13.0917,-1.0844,81.66,64,50,7.11
412,Vila Franca Do Campo,PT,2022-07-15 04:15:54,37.7167,-25.4333,70.2,93,80,10.94
413,Bosanska Dubica,BA,2022-07-15 04:15:54,45.1767,16.8094,57.31,57,6,2.37
414,Poum,NC,2022-07-15 04:16:55,-20.2333,164.0167,73.04,62,0,21.16
415,Matara,LK,2022-07-15 04:16:55,5.9485,80.5353,81.84,77,100,12.55
416,Cooma,AU,2022-07-15 04:16:56,-36.2333,149.1333,52.07,35,0,0.81
417,Evensk,RU,2022-07-15 04:16:56,61.95,159.2333,75.29,43,66,7.29
418,Pasaco,GT,2022-07-15 04:16:56,13.9772,-90.2064,74.8,87,99,4.97
419,Puri,IN,2022-07-15 04:16:57,19.8,85.85,84.72,70,100,3.29
420,Kenai,US,2022-07-15 04:16:57,60.5544,-151.2583,64.02,84,0,10.36
421,Port-Gentil,GA,2022-07-15 04:16:58,-0.7193,8.7815,74.57,73,81,9.91
422,Mlyniv,UA,2022-07-15 04:16:58,50.509,25.6168,57.92,97,99,1.23
423,Hun,LY,2022-07-15 04:16:58,29.1268,15.9477,70.16,67,0,3.58
424,Neverkino,RU,2022-07-15 04:16:59,52.7854,46.7417,58.84,88,31,12.37
425,Morgan City,US,2022-07-15 04:12:15,29.6994,-91.2068,77.0,83,34,5.06
426,Winneba,GH,2022-07-15 04:16:59,5.3511,-0.6231,74.3,91,99,8.59
427,Oktyabrskiy,RU,2022-07-15 04:17:00,54.4815,53.471,66.31,93,100,5.26
428,Bulgan,MN,2022-07-15 04:17:00,48.8125,103.5347,57.69,87,100,5.75
429,Cabo San Lucas,MX,2022-07-15 04:17:00,22.8909,-109.9124,84.61,63,48,11.88
430,Voi,KE,2022-07-15 04:17:01,-3.3945,38.563,66.47,84,83,6.33
431,San Quintin,MX,2022-07-15 04:17:01,30.4833,-115.95,65.89,87,6,10.67
432,Butler,US,2022-07-15 04:17:02,39.4501,-84.5666,70.47,77,0,5.75
433,Takoradi,GH,2022-07-15 04:17:02,4.8845,-1.7554,75.18,88,100,8.5
434,North Bend,US,2022-07-15 04:15:20,43.4065,-124.2243,59.23,94,0,4.61
435,Hirara,JP,2022-07-15 04:17:03,24.8,125.2833,89.87,74,75,17.27
436,Porto Nacional,BR,2022-07-15 04:17:03,-10.7081,-48.4172,77.0,47,72,1.45
437,Janovice Nad Uhlavou,CZ,2022-07-15 04:17:03,49.3451,13.2181,55.31,78,76,1.05
438,Charters Towers,AU,2022-07-15 04:17:04,-20.1,146.2667,65.48,33,25,12.24
439,Ostrovnoy,RU,2022-07-15 04:17:04,68.0531,39.5131,63.52,73,38,11.9
440,Ibra,OM,2022-07-15 04:17:05,22.6906,58.5334,92.41,37,99,3.49
441,Rancho Palos Verdes,US,2022-07-15 04:15:05,33.7445,-118.387,72.43,88,39,5.99
442,Gogrial,SS,2022-07-15 04:17:05,8.5332,28.1004,69.85,92,100,2.93
443,Chato,TZ,2022-07-15 04:17:06,-2.6378,31.7669,65.95,58,67,4.94
444,Pulivendla,IN,2022-07-15 04:17:06,14.4167,78.2333,84.65,52,59,26.46
445,Kashan,IR,2022-07-15 04:17:06,33.9831,51.4364,90.99,12,0,6.91
446,Tongchuan,CN,2022-07-15 04:17:07,35.0806,109.0897,82.04,73,96,4.72
447,Biak,ID,2022-07-15 04:17:07,-0.9131,122.8766,73.18,96,100,2.42
448,Ahipara,NZ,2022-07-15 04:17:08,-35.1667,173.1667,57.58,67,99,7.4
449,Kamaishi,JP,2022-07-15 04:17:08,39.2667,141.8833,72.09,87,99,3.22
450,Imbituba,BR,2022-07-15 04:17:09,-28.24,-48.6703,65.86,99,100,15.99
451,Calabozo,VE,2022-07-15 04:17:09,8.9242,-67.4293,73.62,76,4,4.07
452,Disna,BY,2022-07-15 04:17:09,55.568,28.1971,52.75,93,70,8.99
453,Bintulu,MY,2022-07-15 04:17:10,3.1667,113.0333,88.21,62,20,3.44
454,Ylivieska,FI,2022-07-15 04:17:10,64.0833,24.55,54.88,91,67,6.08
455,Carahue,CL,2022-07-15 04:17:10,-38.7,-73.1667,39.33,95,100,2.3
456,Port Shepstone,ZA,2022-07-15 04:17:11,-30.7414,30.455,60.53,67,1,9.64
457,Camacha,PT,2022-07-15 04:17:11,33.0833,-16.3333,67.42,78,40,10.36
458,Launceston,AU,2022-07-15 04:17:12,-41.45,147.1667,58.6,61,40,10.36
459,Cananeia,BR,2022-07-15 04:17:12,-25.0147,-47.9267,66.81,98,94,1.77
460,Geraldton,AU,2022-07-15 04:17:12,-28.7667,114.6,64.81,82,100,8.05
461,Chimbote,PE,2022-07-15 04:14:46,-9.0853,-78.5783,61.27,82,76,12.01
462,Laela,TZ,2022-07-15 04:18:13,-8.5667,32.05,51.48,86,11,3.31
463,Tevaitoa,PF,2022-07-15 04:18:14,-16.7833,-151.5,76.91,60,46,23.89
464,San Carlos De Bariloche,AR,2022-07-15 04:15:56,-41.1456,-71.3082,29.08,96,98,5.93
465,Rajauri,IN,2022-07-15 04:18:14,33.3833,74.3,79.9,64,84,2.17
466,Progreso,MX,2022-07-15 04:18:15,21.2833,-89.6667,84.31,76,100,8.77
467,Carutapera,BR,2022-07-15 04:18:15,-1.195,-46.02,73.92,95,29,4.9
468,Wanning,CN,2022-07-15 04:18:15,18.8003,110.3967,88.63,69,48,9.69
469,Kayerkan,RU,2022-07-15 04:18:16,69.3497,87.7602,62.53,48,91,4.18
470,Jacqueville,CI,2022-07-15 04:18:16,5.2052,-4.4146,76.15,87,98,12.03
471,Enumclaw,US,2022-07-15 04:17:22,47.2043,-121.9915,69.94,71,0,3.33
472,Kuzhener,RU,2022-07-15 04:18:17,56.8111,48.9128,62.67,92,100,16.2
473,Juneau,US,2022-07-15 04:14:10,58.3019,-134.4197,62.6,100,100,0.0
474,Encheng,CN,2022-07-15 04:18:17,22.1839,112.3026,92.97,62,94,7.36
475,Garissa,KE,2022-07-15 04:18:18,-0.4536,39.6401,74.23,70,99,16.46
476,Guatire,VE,2022-07-15 04:18:18,10.4762,-66.5427,67.01,93,5,1.39
477,Grand Gaube,MU,2022-07-15 04:18:18,-20.0064,57.6608,71.38,68,6,4.0
478,Rusape,ZW,2022-07-15 04:18:19,-18.5278,32.1284,49.03,69,63,3.38
479,Ulladulla,AU,2022-07-15 04:18:19,-35.35,150.4667,57.02,47,0,3.69
480,Inta,RU,2022-07-15 04:18:20,66.0317,60.1659,75.78,65,98,6.76
481,Ilebo,CD,2022-07-15 04:18:20,-4.3167,20.5833,72.59,46,71,1.05
482,Bara,NG,2022-07-15 04:18:20,10.3744,10.7288,71.73,93,37,6.42
483,Iracoubo,GF,2022-07-15 04:18:21,5.4802,-53.2011,75.72,91,90,7.14
484,Kavieng,PG,2022-07-15 04:18:21,-2.5744,150.7967,83.01,75,74,11.88
485,Roma,US,2022-07-15 04:18:15,43.2128,-75.4557,60.96,83,0,1.99
486,Podporozhye,RU,2022-07-15 04:18:22,60.9112,34.1706,56.93,95,91,4.59
487,Bardiyah,LY,2022-07-15 04:18:22,31.7561,25.0865,75.31,67,0,17.98
488,Port Keats,AU,2022-07-15 04:18:23,-14.25,129.55,82.29,21,16,8.14
489,Warren,US,2022-07-15 04:13:36,39.4334,-84.1666,70.29,81,20,5.75
490,Coahuayana,MX,2022-07-15 04:18:23,18.7333,-103.6833,79.16,87,87,1.01
491,Atar,MR,2022-07-15 04:18:23,20.5169,-13.0499,87.17,42,96,10.09
492,Nuevo Casas Grandes,MX,2022-07-15 04:18:24,30.4167,-107.9167,79.75,43,28,5.01
493,Jaisalmer,IN,2022-07-15 04:18:24,26.9147,70.9181,87.67,64,97,8.32
494,Santa Maria,BR,2022-07-15 04:17:40,-29.6842,-53.8069,61.79,98,100,7.34
495,Buin,CL,2022-07-15 04:18:25,-33.7333,-70.75,45.73,83,99,3.44
496,Madimba,TZ,2022-07-15 04:18:25,-10.4,40.3333,71.15,87,42,10.16
497,Santarem,BR,2022-07-15 04:18:26,-2.4431,-54.7083,73.53,100,0,4.61
498,Guider,CM,2022-07-15 04:18:26,9.9342,13.9486,74.21,87,100,4.05
499,Kiunga,PG,2022-07-15 04:18:26,-6.1219,141.2906,77.43,83,98,4.94
500,Piotrkow Trybunalski,PL,2022-07-15 04:18:27,51.4055,19.7032,61.18,18,57,5.75
501,Mulbagal,IN,2022-07-15 04:18:27,13.1667,78.4,74.91,65,82,22.97
502,Beihai,CN,2022-07-15 04:18:28,21.4833,109.1,86.29,76,53,9.73
503,Balkhash,KZ,2022-07-15 04:19:28,46.844,74.9804,83.01,30,0,6.71
504,Xixiang,CN,2022-07-15 04:19:29,35.1628,112.865,80.56,86,100,3.29
505,Aswan,EG,2022-07-15 04:19:29,24.0934,32.907,80.62,27,35,9.44
506,Saryg-Sep,RU,2022-07-15 04:19:29,51.5,95.6,57.97,71,98,4.54
507,Dalbandin,PK,2022-07-15 04:19:30,28.8947,64.4101,87.39,34,83,2.82
508,Elizabeth City,US,2022-07-15 04:19:30,36.2946,-76.2511,79.02,94,0,0.0
509,Amazar,RU,2022-07-15 04:19:31,53.858,120.875,77.59,62,100,2.39
510,Meulaboh,ID,2022-07-15 04:19:31,4.1363,96.1285,85.41,60,85,5.03
511,Great Yarmouth,GB,2022-07-15 04:19:32,52.6083,1.7305,54.41,86,61,8.21
512,Saint-Georges,GD,2022-07-15 04:18:00,12.0564,-61.7485,78.48,89,40,0.0
513,Alice Springs,AU,2022-07-15 04:19:32,-23.7,133.8833,65.75,16,4,8.05
514,Menongue,AO,2022-07-15 04:19:32,-14.6585,17.691,45.21,60,0,4.32
515,Mugur-Aksy,RU,2022-07-15 04:19:33,50.35,90.5,48.42,52,86,3.27
516,Rosarito,MX,2022-07-15 04:19:33,32.3333,-117.0333,66.25,82,21,6.2
517,Sistranda,NO,2022-07-15 04:19:34,63.7256,8.834,51.76,71,99,22.17
518,Guadalupe Victoria,MX,2022-07-15 04:19:34,32.2869,-115.105,94.95,20,4,9.55
519,Turayf,SA,2022-07-15 04:19:35,31.6725,38.6637,73.65,53,0,6.91
520,Henties Bay,NA,2022-07-15 04:19:35,-22.116,14.2845,60.78,60,0,3.09
521,Shache,CN,2022-07-15 04:19:35,38.4167,77.2406,79.7,29,100,1.34
522,Pacific Grove,US,2022-07-15 04:16:22,36.6177,-121.9166,65.8,84,0,15.01
523,Gizo,SB,2022-07-15 04:19:36,-8.103,156.8419,84.02,65,100,12.03
524,Darhan,MN,2022-07-15 04:19:36,49.4867,105.9228,68.09,59,100,7.76
525,Okhotsk,RU,2022-07-15 04:19:37,59.3833,143.3,65.28,82,100,10.74
526,Arima,TT,2022-07-15 04:19:37,10.6333,-61.2833,80.13,86,20,3.0
527,Togur,RU,2022-07-15 04:19:37,58.3631,82.8265,67.46,48,22,0.72
528,Bathsheba,BB,2022-07-15 04:19:38,13.2167,-59.5167,83.01,90,75,23.02
529,Sogne,NO,2022-07-15 04:19:38,58.0833,7.8167,53.46,64,0,5.01
530,Baculin,PH,2022-07-15 04:19:39,7.4525,126.5842,85.53,71,18,5.55
531,Kuldur,RU,2022-07-15 04:19:39,49.2167,131.6333,78.21,66,90,7.45
532,Tiznit,MA,2022-07-15 04:19:40,29.5833,-9.5,77.61,43,2,2.26
533,Bull Savanna,JM,2022-07-15 04:19:40,17.8868,-77.5902,75.6,83,22,6.02
534,Sechura,PE,2022-07-15 04:19:40,-5.5569,-80.8222,61.54,85,3,13.73
535,Koslan,RU,2022-07-15 04:19:41,63.4564,48.8989,67.64,83,95,5.01
536,Coos Bay,US,2022-07-15 04:19:41,43.3665,-124.2179,58.98,94,0,4.61
537,Erenhot,CN,2022-07-15 04:19:41,43.6475,111.9767,84.72,19,100,5.68
538,Hanzhong,CN,2022-07-15 04:19:42,33.0728,107.0303,91.63,62,85,2.86
539,Palmas,BR,2022-07-15 04:19:42,-10.2128,-48.3603,76.87,69,0,5.75
540,Necochea,AR,2022-07-15 04:19:43,-38.5473,-58.7368,51.24,97,100,4.21
541,Ukiah,US,2022-07-15 04:19:43,39.1502,-123.2078,57.11,84,0,4.32
542,Ryki,PL,2022-07-15 04:19:43,51.6257,21.9327,60.62,41,69,8.01
543,Joao Camara,BR,2022-07-15 04:19:44,-5.5375,-35.8197,68.67,88,28,9.69
544,Havre-Saint-Pierre,CA,2022-07-15 04:16:18,50.2334,-63.5986,50.36,87,40,0.0
545,Jiwani,PK,2022-07-15 04:19:44,25.05,61.7417,83.37,86,100,14.67
546,Chara,RU,2022-07-15 04:19:45,56.9064,118.2631,72.39,58,97,6.31
547,Redlands,US,2022-07-15 04:15:19,34.0556,-117.1825,89.94,53,0,6.91
548,Dunedin,NZ,2022-07-15 04:18:46,-45.8742,170.5036,43.81,79,100,11.99
549,Gwadar,PK,2022-07-15 04:20:45,25.1216,62.3254,83.3,83,100,10.51
550,Holalkere,IN,2022-07-15 04:20:46,14.0333,76.1833,76.03,71,70,24.99
551,Yaan,NG,2022-07-15 04:20:46,7.3833,8.5667,70.86,97,93,6.67
552,Bonavista,CA,2022-07-15 04:20:46,48.6499,-53.1147,54.03,87,100,11.32
553,Dicabisagan,PH,2022-07-15 04:20:47,17.0818,122.4157,90.25,65,44,9.98
554,Rocha,UY,2022-07-15 04:20:47,-34.4833,-54.3333,57.76,99,100,6.33
555,Qaqortoq,GL,2022-07-15 04:20:48,60.7167,-46.0333,46.24,74,100,3.44
556,Vrangel,RU,2022-07-15 04:20:48,42.7297,133.0839,65.08,93,100,6.44
557,Vao,NC,2022-07-15 04:20:49,-22.6667,167.4833,69.98,68,2,19.73
558,Churapcha,RU,2022-07-15 04:20:49,62.0025,132.4325,78.33,62,10,1.07
559,Tausa,CO,2022-07-15 04:20:49,5.199,-73.8913,46.92,97,88,2.98
560,Anito,PH,2022-07-15 04:20:50,12.4497,125.2886,88.02,65,92,7.27
561,Pedasi,PA,2022-07-15 04:20:50,7.5333,-80.0333,76.06,85,100,6.49
562,Hobyo,SO,2022-07-15 04:20:51,5.3505,48.5268,78.46,76,99,22.41
563,Shenjiamen,CN,2022-07-15 04:20:51,29.9576,122.298,82.06,81,100,2.95
564,Hwange,ZW,2022-07-15 04:20:52,-18.3693,26.5019,54.21,44,5,2.66
565,Valparaiso,CL,2022-07-15 04:20:52,-33.0393,-71.6273,49.48,88,75,4.61
566,Mandurah,AU,2022-07-15 04:20:52,-32.55,115.7,67.91,69,50,17.43
567,Severo-Yeniseyskiy,RU,2022-07-15 04:20:53,60.3725,93.0408,46.31,94,100,2.82
568,Maniitsoq,GL,2022-07-15 04:20:53,65.4167,-52.9,44.71,71,0,7.83
569,Patacamaya,BO,2022-07-15 04:20:54,-17.2333,-67.9167,38.73,30,40,1.45
570,Miguel Hidalgo,MX,2022-07-15 04:20:54,19.4225,-99.2028,62.01,71,100,6.91
571,Formosa Do Rio Preto,BR,2022-07-15 04:20:54,-11.0483,-45.1931,66.4,59,2,2.89
572,Puerto Carreno,CO,2022-07-15 04:20:55,6.189,-67.4859,74.86,81,71,4.47
573,Skala,PL,2022-07-15 04:20:55,50.2305,19.8536,60.46,92,20,11.5
574,Fare,PF,2022-07-15 04:20:56,-16.7,-151.0167,77.05,62,74,24.07
575,Yankton,US,2022-07-15 04:20:56,42.8711,-97.3973,85.12,65,0,8.05
576,Mugan,CN,2022-07-15 04:20:57,35.9404,101.3842,61.68,93,100,3.4
577,Stoholm,DK,2022-07-15 04:16:11,56.4845,9.1462,53.91,83,3,17.54
578,Gulu,UG,2022-07-15 04:20:57,2.7746,32.299,62.44,81,88,0.63
579,Nanning,CN,2022-07-15 04:20:57,22.8167,108.3167,88.25,70,42,7.11
580,Homer,US,2022-07-15 04:20:58,59.6425,-151.5483,62.76,76,0,9.22
581,Urucara,BR,2022-07-15 04:20:58,-2.5364,-57.76,76.19,83,91,2.95
582,Sakaraha,MG,2022-07-15 04:20:59,-22.9,44.5333,52.93,73,0,1.41
583,Christchurch,NZ,2022-07-15 04:17:41,-43.5333,172.6333,46.9,66,40,8.05
584,Dom Pedro,BR,2022-07-15 04:19:00,-4.4833,-44.45,71.83,83,24,2.86
